Gene	wt_te_YPD1	wt_te_YPD2	wt_te_YPD3	ncs2d_te_YPD1	ncs2d_te_YPD2	ncs2d_te_YPD3
NM_001180882.1	0.25	0.241301272984441	0.334777227722772	0.299339498018494	0.283114797966283	0.335369400814427
NM_001180883.1	0.614609571788413	0.586191335740072	0.690605590062112	0.448821796759941	0.51544050862852	0.43830242510699
NM_001180884.3	0.387614862165401	0.353203384708371	0.373206125230498	0.393667456823569	0.394372838729959	0.360807333547765
NM_001180885.1	0.369784735812133	0.393627371493433	0.374119304837952	0.45185645763013	0.335151475323651	0.380238318382648
NM_001180886.1	0.337829018925386	0.393955747436589	0.459261199895206	0.386497294754175	0.31035795887281	0.342504080205176
NM_001180887.1	0.37677679600461	0.352160206029928	0.406491873065015	0.326638304835147	0.365857149673171	0.422583025830258
NM_001180888.3	0.379051075965776	0.344319775596073	0.311766311766312	0.355080213903743	0.310517910107233	0.405885780885781
NM_001180890.1	0.316228184423027	0.38602820596917	0.333333333333333	0.338068812430633	0.29496699669967	0.421234852856319
NM_001180891.1	1.22874883235343	1.15465511908444	1.13196688206785	1.30413707586518	1.54956055834939	1.43763568590505
NM_001180892.1	0.637106806468811	0.682880387744504	0.603742759542552	0.611878453038674	0.654537149817296	0.738827047682339
NM_001180893.3	0.52290313470771	0.595257188681407	0.557271815446339	0.477554491339569	0.470977255462711	0.58523305211512
NM_001180894.1	0.870343492985002	0.869767441860465	0.638275656324582	1.62276306370795	0.639010828211882	0.538757700205339
NM_001180895.1	0.461400632662957	0.491798395359571	0.362816057486657	0.493847938241904	0.467069418031596	0.312946562554298
NM_001180896.1	0.807146212872579	0.763350463119673	0.74495963562017	1.05617098659551	0.914109004427156	0.769918599293503
NM_001180897.3	0.39681637293917	0.516744845641977	0.429680249725808	0.423775751435326	0.36575759384138	0.422829581993569
NM_001180898.2	0.307453416149068	0.586206896551724	0.452830188679245	0.235494880546075	0.91304347826087	0.506493506493507
NM_001180900.1	0.623092236230922	0.640892038349312	0.625203063355767	0.577980014275517	0.577150818530129	0.725480769230769
NM_001180901.1	0.220906630581867	0.285202863961814	0.255713812520702	0.207923930269414	0.183704149128082	0.269303201506591
NM_001180902.3	0.521976976500809	0.542017551635493	0.623548257909491	0.603614144565783	0.542653405892287	0.612675182934392
NM_001180903.1	0.335912531539108	0.378062570674708	0.367564635689749	0.349647947793234	0.411307053941909	0.355749128919861
NM_001180904.1	0.343734522040614	0.332940605724582	0.380672802284989	0.357167247148808	0.367218387723648	0.34110028041127
NM_001180905.1	0.515864058189115	0.503042596348884	0.541394911569422	0.515174262734584	0.496036359792834	0.503801910703841
NM_001180908.1	0.656343562874252	0.898729870718984	0.733885651857247	0.755671077504726	0.636554621848739	0.714245862004835
NM_001180909.1	0.660236315408729	0.671445639187575	0.59375	0.846652267818574	0.663903690546675	0.526706756278741
NM_001180910.3	0.212614445574771	0.227836879432624	0.287282708142726	0.238307349665924	0.155332856120258	0.205607476635514
NM_001180912.1	0.312584573748309	0.348128598848368	0.423993426458505	0.32453009754937	0.346914556962025	0.224157036567991
NM_001180913.1	0.496706033582389	0.515999513322789	0.449532746519834	0.519185287161566	0.38936299421485	0.453429475905733
NM_001180914.1	1.46352101506741	1.72811415349017	1.40202322967404	1.72599917593737	1.21886380189366	1.4423152131404
NM_001180915.3	0.340292682926829	0.4543063773833	0.438989020095297	0.570739549839228	0.380747601720146	0.36598030438675
NM_001180916.1	0.442245989304813	0.699499165275459	0.503364737550471	0.48938679245283	0.516749821810406	0.598173515981735
NM_001180918.1	0.245316455696203	0.399490283529787	0.26819830713422	0.290291262135922	0.277532112023584	0.242885074951119
NM_001180919.1	0.356518565084258	0.466074046054187	0.446890539090053	0.421395883536356	0.380214335100254	0.34438031888878
NM_001180920.3	0.873419872230529	0.913207680361429	0.949286987522282	0.947245067541654	0.851935702965814	1.0505398920216
NM_001180921.2	0.374042491689551	0.365647626709574	0.466876971608833	0.360457142857143	0.363332093715136	0.474758162031439
NM_001180922.1	0.400472813238771	0.494464944649447	0.440795159896283	0.344290071162318	0.37788172402272	0.470044378698225
NM_001180923.1	0.808211892351877	0.800774764803542	0.877250247279921	0.893042975525149	0.819937023533311	0.824089371410589
NM_001180924.4	0.123376623376623	0.188344594594595	0.140096618357488	0.158223889931207	0.146803900325027	0.177829099307159
NM_001180925.1	0.392772711921648	0.330997132844855	0.433053040103493	0.333781362007168	0.355738898325649	0.42257636122178
NM_001180926.1	0.395517676767677	0.566181566181566	0.47483407079646	0.541498791297341	0.364575459813555	0.294538361508453
NM_001180927.1	1.01083032490975	0.896430053964301	1.07142857142857	0.791201466422263	1.00820849579315	1.12449177153921
NM_001180928.4	0.0663551401869159	0.0622238586156112	0.0655141037306642	0.0776583034647551	0.0555327025915261	0.110806363137685
NM_001180929.1	0.267237280076082	0.446666666666667	0.40750966316952	0.348233995584989	0.317715305667113	0.322712790168411
NM_001180930.1	0.436389055322548	0.482131254061079	0.500682438580528	0.463310745401742	0.401214779821157	0.419788863589319
NM_001180931.1	0.650214592274678	0.932934926958831	0.605724838411819	0.686981960019503	0.57052548399842	0.72047619047619
NM_001180932.3	0.487846889952153	0.557447725802975	0.466704718417047	0.487579521357164	0.417434657803294	0.353414201989914
NM_001180933.1	0.438038401660612	0.452428616584132	0.45017463435931	0.497579225352113	0.456713244228433	0.466929725667042
NM_001180935.1	0.451835166291242	0.541383141230385	0.460342358316852	0.64677922814983	0.511641276228801	0.391155403301152
NM_001180936.1	0.324521422060164	0.365800865800866	0.315688622754491	0.278485757121439	0.28486174656853	0.38770259840494
NM_001180938.3	0.219984305519226	0.26157237325496	0.195374972984655	0.266781741465286	0.236647173489279	0.274645110410095
NM_001180940.1	0.286152273888605	0.32807570977918	0.314940135346174	0.245531514581373	0.264927023440955	0.267583289264939
NM_001180941.1	1.18445055527422	1.19720480244595	0.979067685926054	1.10955918589738	1.31583922221722	0.911752847495212
NM_001180942.1	0.540815278776055	0.566914125200642	0.540633108458744	0.521816037735849	0.517406483790524	0.57223705285638
NM_001180943.3	0.804149377593361	1.0300163132137	0.791564946544322	1.06032363785334	0.741956474586075	0.79000946969697
NM_001180944.1	0.254328358208955	0.226713209627044	0.170510849137195	0.223125961749835	0.215714285714286	0.148698235191333
NM_001180945.1	0.551419213973799	0.537219730941704	0.657033979040965	0.537096774193548	0.5267582530244	0.476450926769979
NM_001180946.1	0.8	0.508241758241758	0.430523917995444	0.164677804295943	0.166189111747851	0.14187643020595
NM_001180947.3	0.452523060227889	0.579802259887006	0.481170141223941	0.512556607657472	0.417690417690418	0.506790001968117
NM_001180948.1	0.424273858921162	0.572916666666667	0.444187123668365	0.418363273453094	0.474414155906265	0.478492025132914
NM_001180949.1	0.388920293951385	0.458762886597938	0.41405194415253	0.378326013949884	0.386856368563686	0.458795562599049
NM_001180950.1	0.119688614985404	0.160479940007499	0.130896226415094	0.117476432197244	0.111223458038423	0.147828863346105
NM_001180951.3	0.626406157489639	0.854768153980752	0.386923076923077	0.752274317704689	0.453403141361257	0.318785578747628
NM_001180952.1	0.73255672855236	0.731864793011774	0.77153695545766	0.758281514980215	0.77584388185654	0.66840941081842
NM_001180955.1	0.0706214689265537	0.103359173126615	0.0541928123217342	0.0926935659760087	0.0640216411181244	0.0876378409750435
NM_001180956.3	0.360793287566743	0.362542042839441	0.379232895646164	0.469615602035048	0.350921658986175	0.458535195212311
NM_001180957.1	0.653529411764706	0.733427934319887	0.590449954086318	0.524124349416233	0.544468914111469	0.609858130229174
NM_001180958.1	0.269446391030133	0.464964964964965	0.27498001598721	0.416505977632086	0.254556500607533	0.350402340892465
NM_001180959.1	0.163150955833883	0.204331121201537	0.206017004578156	0.170626968222159	0.153620873269436	0.183098591549296
NM_001180960.3	0.201233439926907	0.298281610669402	0.22516835016835	0.262409513960703	0.201347449470645	0.220705585888282
NM_001180961.1	0.10387811634349	0.2004662004662	0.0760233918128655	0.0578271028037383	0.0691609977324263	0.0480938416422287
NM_001180962.1	0.526033806217929	0.558707707144579	0.715792248879515	0.595339152718828	0.550258553517036	0.618373248313191
NM_001180963.1	0.374783111625217	0.490202590501495	0.431312569521691	0.422723794950268	0.35316091954023	0.374958922116333
NM_001180964.3	1.11327496873325	1.0899209486166	1.06797635605007	1.1395004929346	1.11632145816073	0.992980653997603
NM_001180965.1	0.346867749419954	0.310543720679843	0.411539089276971	0.353366532505628	0.303959912001956	0.406062381022112
NM_001180966.1	0.415002757859901	0.526010832598564	0.370397111913357	0.397717615636761	0.346594066007334	0.336012291691289
NM_001180968.1	0.613125240167882	0.679343810867083	0.518584339798978	0.708094894367507	0.695606397203592	0.521174928138394
NM_001180969.3	0.189255791030064	0.263922518159806	0.235256816740647	0.210224308815858	0.212868632707775	0.241764080765143
NM_001180970.1	1.06719566310359	1.06662682999701	0.959812174795888	1.1559200221137	1.21787347715222	1.13353404089099
NM_001180971.1	0.654738154613466	0.623399704792602	0.652031410037555	0.708845652113575	0.682986536107711	0.65589427508468
NM_001180972.1	0.326062948647156	0.400499064254523	0.358366935483871	0.322497661365762	0.286271113035946	0.339985397907033
NM_001180973.3	0.360854319413452	0.419286471211586	0.28890423572744	0.460611979166667	0.338293650793651	0.266170129361035
NM_001180975.1	0.32247191011236	0.369556200746578	0.362019914651494	0.428443248093315	0.25838390290642	0.317239144523655
NM_001180976.1	0.466381054385339	0.499016317555838	0.492838992838993	0.3955078125	0.358276077451593	0.371161048689139
NM_001180977.1	0.327699868152943	0.358076970980197	0.335401624548736	0.331277867375012	0.314774181751691	0.360504460166103
NM_001180978.3	0.105108631826189	0.110493827160494	0.0939907550077042	0.0789613142554319	0.0764796310530361	0.08585313174946
NM_001180979.1	0.205611390284757	0.20436718253127	0.266682059570538	0.209391304347826	0.205183585313175	0.263348996155489
NM_001180980.1	0.286057531869452	0.302669175552303	0.357612027441249	0.318443804034582	0.252183267940767	0.310980720871752
NM_001180981.1	0.411703601108033	0.565911622725585	0.464098728496634	0.458477970627503	0.383029341792228	0.510956175298805
NM_001180982.3	0.106010928961749	0.16046640755136	0.191184008200923	0.219178082191781	0.173127987254381	0.151931330472103
NM_001180984.1	0.293670886075949	0.391332263242376	0.453660295708619	0.387038703870387	0.318438914027149	0.387138263665595
NM_001180985.1	0.622661793162761	0.677161795721603	0.642785714285714	0.650633972545321	0.671998680738786	0.76081950758694
NM_001180986.1	0.131176999101527	0.0394431554524362	0.136942675159236	0.063875088715401	0.120622568093385	0.0601987142022209
NM_001180987.3	0.917439956331878	1.00268361581921	0.741545893719807	0.772590361445783	0.72258208621845	0.770314192849404
NM_001180988.1	0.579341484869507	0.591790161417029	0.577447033015855	0.654841232532206	0.663572956843881	0.559828337717698
NM_001180989.2	0.157698056801196	0.187451886066205	0.232843137254902	0.204139900071378	0.154852780806979	0.211175337186898
NM_001180990.1	0.404386951631046	0.320907617504052	0.509288917360666	0.341438178996379	0.393903167961745	0.383146807109941
NM_001180991.3	0.115777037912147	0.105598588096872	0.151741293532338	0.130194184525606	0.131467081389321	0.168446817979528
NM_001180992.1	0.611020740138268	0.596494464944649	0.545305116087939	0.444135050469892	0.556315366049879	0.652937046571495
NM_001180993.1	0.264342453662842	0.398348813209494	0.366147664490206	0.328743545611015	0.365261813537676	0.242763411810112
NM_001180994.2	0.34320938556373	0.464966512107161	0.381814483319772	0.32964509394572	0.377513336068937	0.380267214799589
NM_001180995.3	0.451873622336517	0.551738672286617	0.531967213114754	0.459340325277398	0.429329608938547	0.481674512441157
NM_001180996.1	0.153225806451613	0.190830235439901	0.195568400770713	0.148997134670487	0.148392415498763	0.211734693877551
NM_001180998.1	0.332429501084599	0.371310507674144	0.275129533678756	0.330732553099263	0.266212970376301	0.298786181139122
NM_001180999.1	0.106168831168831	0.090762793691664	0.126786824114357	0.140291111799319	0.0794126460893018	0.135399673735726
NM_001181000.3	0.737927098178518	0.673200464459934	0.664124311956112	0.837821947116562	0.781391631770322	0.663819930510096
NM_001181001.1	0.0700850296315383	0.0599692465402358	0.0899352823030573	0.0490355565884267	0.0525397440868554	0.0455351862803075
NM_001181002.1	1.12673624735149	1.17504346451715	1.21420092001781	1.2312446456982	1.30254797930176	1.60269901196883
NM_001181004.3	0.393217006635537	0.550029256875366	0.510099573257468	0.414748708313762	0.407641819034224	0.60259319286872
NM_001181005.1	0.451259138911454	0.490451036164161	0.462014437951186	0.343616109682948	0.452584603941986	0.460791635548917
NM_001181006.1	0.272378516624041	0.296028880866426	0.3888354186718	0.246042670337233	0.215309446254072	0.308939708939709
NM_001181007.1	0.237429416509814	0.237869492470719	0.24802110817942	0.210728952772074	0.217005738132499	0.246034035188924
NM_001181008.3	0.232947232947233	0.237984134391041	0.232907930720146	0.274623968947113	0.193663543061133	0.223811527135044
NM_001181009.1	0.131034482758621	0.122981366459627	0.208222811671088	0.140350877192982	0.165889061689995	0.137341423055709
NM_001181010.2	0.36275191104934	0.610485056344929	0.390120329322356	0.503532911863146	0.319005136523385	0.346287703016241
NM_001181011.1	0.0927070457354759	0.112692763938316	0.157960199004975	0.144144144144144	0.13716814159292	0.16793893129771
NM_001181012.3	0.808995166939674	0.896472931478049	0.790871131550726	0.816302944753176	0.821960881406289	0.663923862634625
NM_001181013.1	0.597314049586777	0.603503754022167	0.590884387351779	0.680222127296027	0.653633927163803	0.722101327976788
NM_001181015.1	0.402540516863776	0.388008565310492	0.380795910916393	0.377964246625319	0.298997580366402	0.430926916221034
NM_001181016.1	0.336046117327908	0.472995780590717	0.415523465703971	0.417307692307692	0.323884514435696	0.416638484950964
NM_001181018.3	0.40851187029531	0.507006369426752	0.448974292391587	0.470479704797048	0.409026798307475	0.355434782608696
NM_001181019.1	0.0694637399277577	0.118437631247375	0.0882352941176471	0.135598141695703	0.0846248462484625	0.1051809424629
NM_001181020.1	0.16902479841777	0.200097450056846	0.21060318387615	0.166855043797683	0.180722891566265	0.196410331241792
NM_001181021.1	0.217791411042945	0.27734375	0.457142857142857	0.211382113821138	0.23047619047619	0.441037735849057
NM_001181022.3	0.546498599439776	0.669426751592357	0.656071517258505	0.559454191033138	0.588809182209469	0.674865184795476
NM_001181024.1	0.258042744656918	0.345884413309982	0.24841286094614	0.329162132752992	0.247389729384189	0.241625243138102
NM_001181025.1	0.238886394252357	0.298045189134298	0.271927739481816	0.249589490968801	0.228380418373949	0.26975
NM_001181026.3	0.331989482909728	0.376464078207138	0.364504998672919	0.431980732739746	0.346694703640426	0.367906597882161
NM_001181027.1	0.454397394136808	0.50718954248366	0.62188679245283	0.365122615803815	0.393969849246231	0.504709141274238
NM_001181028.1	0.252049180327869	0.212268743914314	0.286906624934794	0.250423011844332	0.196131528046422	0.261775362318841
NM_001181029.1	0.344036697247706	0.445018069179143	0.300195694716243	0.549492998551424	0.346810735447891	0.392702312138728
NM_001181031.3	0.307545822423233	0.409346271705822	0.340387557368689	0.383561643835616	0.355421686746988	0.348286290322581
NM_001181032.1	0.868573886857389	0.894443296839496	0.84098051539912	0.901087625692592	0.781432061642548	1.03977550024402
NM_001181034.1	0.35024439575257	0.343361903096029	0.368997626437831	0.311204911742133	0.250418293363079	0.316664501883361
NM_001181036.1	0.748285599031868	0.958343195266272	0.709053343350864	1.09423347398031	0.686857142857143	0.753662022150768
NM_001181037.1	0.519824707846411	0.582112296331028	0.4719723183391	0.530528699590628	0.436451211932878	0.470089772631932
NM_001181038.1	1.37974322396576	1.50035415781272	1.18234832342716	1.00551888323774	1.04475064016583	1.22597437266417
NM_001181039.3	0.655886157826649	0.83011583011583	0.454272863568216	0.45835942391985	0.40138592750533	0.395228215767635
NM_001181040.1	0.203342618384401	0.278614457831325	0.343853820598007	0.263349514563107	0.246575342465753	0.4282982791587
NM_001181041.1	0.0977734753146176	0.0828924162257496	0.120603015075377	0.0808702791461412	0.0864495375954966	0.0871261378413524
NM_001181043.1	1.00917431192661	1.11524163568773	1.33164812942366	1.09615384615385	0.916358253145818	1.73518742442563
NM_001181044.3	0.298158640226629	0.350923482849604	0.244094488188976	0.342780026990553	0.270444301352222	0.262376237623762
NM_001181045.1	1.14565826330532	1.0521327014218	1.05371900826446	1.15970961887477	1.20425531914894	1.4920993227991
NM_001181046.1	0.525428530953393	0.654111235774964	0.689655172413793	0.558917400740457	0.551146931184129	0.73491142812353
NM_001181049.3	0.256	0.275555555555556	0.29940119760479	0.261538461538462	0.363867684478371	0.384288747346072
NM_001181050.1	0.282835552356963	0.421790235081374	0.279191128506197	0.525645825533508	0.389476778365667	0.338737201365188
NM_001181051.1	0.402766842874817	0.459759949463045	0.465332581736189	0.432253671821807	0.399838285829796	0.540438027652025
NM_001181052.1	0.485896040847075	0.711679801647038	0.518795531811559	0.677203144393877	0.605011933174224	0.540372670807453
NM_001181054.1	1.01430782340631	1.04433449208441	0.900438954858026	0.896046258772363	1.06722755003306	0.731598943911392
NM_001181055.1	0.566439775081385	0.831515151515151	0.611816675869685	0.599353394677941	0.504645365964197	0.594441446303292
NM_001181056.1	0.744267856021107	0.912766276627663	0.655181070733697	1.01884092535178	0.811424332344214	0.637603875038884
NM_001181059.1	0.235738707935937	0.255210381439245	0.244512414537603	0.225171488219505	0.177671216033444	0.234130397385171
NM_001181060.3	1.51158645276292	1.50576208178439	1.17467923944968	1.38496868475992	1.59124214933705	1.50751693375186
NM_001181061.1	0.333736640451704	0.41649437169768	0.281640556240099	0.313851080864692	0.272186241904428	0.313340020060181
NM_001181062.2	0.46984572230014	0.42042042042042	0.457785087719298	0.411298315163528	0.444708680142687	0.587687902648533
NM_001181063.1	0.36249506514015	0.336478646816244	0.321264367816092	0.384182801822324	0.350586701434159	0.353842091365197
NM_001181065.3	0.408582332278069	0.45584209768045	0.425661505510687	0.424465399305181	0.441807597518484	0.403464592514368
NM_001181066.1	0.687079910380881	0.785846609855502	0.760409556313993	0.763211678832117	0.717643644805572	1.00859491778774
NM_001181067.1	0.700281778334377	0.738400051988563	0.725705728668833	0.678719447396387	0.767420788027593	0.755242875067216
NM_001181068.1	0.726591760299626	0.721122871606075	0.676908071202146	0.760363297624592	0.697402044293015	0.793235787958743
NM_001181071.1	3.80112474437628	4.47902813299233	3.0800527820541	3.49069410991898	3.38091715976331	3.4939936258887
NM_001181072.1	0.992369648155998	1.06922752216125	0.979559118236473	0.958524616115245	1.00140956743899	1.02386569872958
NM_001181073.2	0.37122641509434	0.395936298736958	0.349683544303797	0.423899371069182	0.389956331877729	0.47147001934236
NM_001181074.1	0.887545980031529	0.984737484737485	1.01215362177929	0.822337214316516	0.868067978533095	0.973198594024604
NM_001181075.1	0.27416653980819	0.382586238701347	0.302329121631907	0.307182141701715	0.285080772885651	0.299919419822724
NM_001181076.1	0.172148654421188	0.150494437577256	0.158014571948998	0.190978385715777	0.214017912934805	0.224543911752227
NM_001181077.1	0.495729971533144	0.602470265324794	0.644688644688645	0.758352402745995	0.520205731080088	0.900709219858156
NM_001181078.1	0.477724887098743	0.576275900431094	0.54642231505188	0.591725708502024	0.529064486830154	0.54669477861838
NM_001181080.1	0.207585853408508	0.279452054794521	0.21280276816609	0.156621392190153	0.193544668587896	0.168166799589837
NM_001181081.1	0.510729613733906	0.508042895442359	0.424278137890395	0.359958506224066	0.480652962515115	0.432400932400932
NM_001181084.1	0.245633930596507	0.359188212399222	0.327737603305785	0.273504273504274	0.229774730656219	0.332307692307692
NM_001181085.1	0.502166586422725	0.521180860403863	0.47204608161092	0.554436568076265	0.561175847457627	0.427195271722444
NM_001181086.1	0.448238612494749	0.446135157598619	0.383337992731339	0.400493962678375	0.426773818335624	0.380361003569813
NM_001181087.1	0.625885383129427	0.9128651973347	0.713883917156737	0.91149012567325	1.05963302752294	0.894188067194439
NM_001181088.1	0.178177231157364	0.272857655073503	0.233114754098361	0.254964028776978	0.249538155463976	0.28405179478774
NM_001181089.1	0.257320464583674	0.261206605999326	0.257505575570424	0.250428816466552	0.24472369904946	0.274163410905385
NM_001181090.1	0.438227378527786	0.456674346605227	0.582626827368132	0.463265877459606	0.464755343936785	0.556354974953344
NM_001181091.1	0.404721549636804	0.414458619561662	0.571464081531196	0.504162313369957	0.55239531458231	0.508848955142604
NM_001181092.1	0.692668371696505	0.435912938331318	0.38618925831202	0.604403948367502	0.524384112619407	0.579079880979629
NM_001181093.1	0.278833107191316	0.314658480429777	0.31689677843524	0.380159304851557	0.278521351179095	0.317622950819672
NM_001181094.1	0.479862700228833	0.536068057335975	0.449020192977221	0.514251061249242	0.463123769827486	0.477177399457192
NM_001181095.1	0.233333333333333	0.217252396166134	0.182424916573971	0.191270860077022	0.217706821480406	0.162192393736018
NM_001181096.1	0.176308539944904	0.296407185628743	0.046218487394958	0.25645438898451	0.182913472070099	0.0900900900900901
NM_001181097.1	0.500877522878275	0.737248592115849	0.455944972158533	0.580548763922847	0.583857442348008	0.444659681253852
NM_001181098.1	0.669540599665423	0.853411687887692	0.657409682968788	0.798901488306166	0.490528060620412	0.471063419339281
NM_001181099.1	0.245350318471338	0.338777979431337	0.308061932728243	0.298267326732673	0.237462494642092	0.303321438374966
NM_001181100.1	0.981839854157902	0.897499913311835	0.888806877387982	0.978790849673203	1.08324749852855	1.22588044153486
NM_001181102.1	0.255829903978052	0.235294117647059	0.320107599193006	0.182192485846629	0.21875	0.294255568581477
NM_001181103.1	0.528455284552846	0.835018963337547	0.596548890714873	0.58206958073149	0.694124107633169	0.657648794884407
NM_001181104.1	0.461538461538461	0.564909226560557	0.526874279123414	0.479537139453756	0.4615106613661	0.573103739699979
NM_001181106.1	0.365003958828187	0.439282803585982	0.504329004329004	0.367570385818561	0.369475545079552	0.684705882352941
NM_001181107.1	0.427509293680297	0.544849023090586	0.46531057028696	0.385559566787004	0.360904794058069	0.353724361281036
NM_001181108.1	0.58824034334764	0.684648069462405	0.665580412189537	0.751169543474754	0.613948987350522	0.600259571706684
NM_001181109.1	0.123266160690919	0.145399084900864	0.119434628975265	0.142001042209484	0.105308775731311	0.133333333333333
NM_001181110.1	0.762479608482871	0.953418878537529	0.635623133315232	1.04323031640912	0.656093489148581	0.652446504020717
NM_001181111.1	1.28504661155363	1.18427949641971	1.14819478467914	1.23021287409348	1.38604525862069	1.32982153900521
NM_001181112.1	0.228731233441272	0.261506565307533	0.317469446441409	0.305061745148595	0.246378532415103	0.26465004429819
NM_001181113.1	0.160110420979986	0.196004993757803	0.214646464646465	0.17607276119403	0.167459562321598	0.151339060131379
NM_001181114.1	0.200055263885051	0.258371735791091	0.264471879286694	0.197550831792976	0.211529521152952	0.20098809791152
NM_001181116.1	0.27938764352105	0.306716023268112	0.257816257816258	0.363636363636364	0.227480282274803	0.333155934007451
NM_001181117.1	0.0705035971223022	0.103270223752151	0.081924577373212	0.0385674931129477	0.0294117647058824	0.0390492359932088
NM_001181118.1	0.304793571626489	0.391869095816464	0.38915547024952	0.356940931409017	0.292224135647106	0.331936545944328
NM_001181119.1	0.76465785007525	0.733938276397516	0.75576044191869	0.723717495178189	0.778417949591632	0.78723973512465
NM_001181120.1	0.513961605584642	0.527077497665733	0.406869688385269	0.447403910991234	0.528910961333806	0.467293233082707
NM_001181121.1	0.373865899535295	0.351431519215889	0.342269111034244	0.232352335871578	0.201704545454545	0.267267267267267
NM_001181122.1	0.0686599038974906	0.0938053097345133	0.0866430724865644	0.0730366220562299	0.0788926578400263	0.0739024928303552
NM_001181123.1	0.0917608156516947	0.109878734102337	0.122066467160183	0.105966652886868	0.0832504970178926	0.0954838709677419
NM_001181124.1	0.0348583877995643	0.0499075785582255	0.136865342163355	0.0426966292134831	0.0111464968152866	0.0547945205479452
NM_001181125.1	0.417391304347826	0.262032085561497	0.858490566037736	0.341954022988506	0.13022113022113	0.432352941176471
NM_001181129.1	0.071264367816092	0.107438016528926	0.0756756756756757	0.137710168134508	0.135473766640564	0.173713235294118
NM_001181130.3	0.549697493517718	0.457338805486554	0.484885692568555	0.621086403363204	0.579426096372496	0.544803622196483
NM_001181131.1	0.328999434708875	0.404504504504505	0.454840805717999	0.350771869639794	0.297808764940239	0.389141742522757
NM_001181132.1	0.250762195121951	0.236996336996337	0.291234347048301	0.240963855421687	0.228108108108108	0.228307692307692
NM_001181133.1	0.353335568219913	0.410425844346549	0.368496079828938	0.336157234835649	0.362011912640635	0.482658959537572
NM_001181134.3	0.653677932405567	0.853181480564496	0.623208668297798	0.870112051223416	0.580082461148113	0.566738517658763
NM_001181135.1	0.565189048239896	0.62406576980568	0.478398983481576	0.564393939393939	0.369747899159664	0.504518872939926
NM_001181136.1	0.251516565562296	0.297697535246982	0.314024390243902	0.294004927456885	0.284736605132823	0.300662918519762
NM_001181137.1	0.459978491319711	0.380558300395257	0.378781236299868	0.602214867617108	0.44131455399061	0.437801160389419
NM_001181138.3	0.906930693069307	1.376	0.87156529793146	1.13691275167785	0.743057878889261	0.695314923983866
NM_001181139.1	0.297631048387097	0.373270614277808	0.339222614840989	0.349554489376285	0.329581269698334	0.397915553180118
NM_001181141.1	0.345424223473004	0.431484876260312	0.36875	0.303156146179402	0.347445014056557	0.347283406754772
NM_001181142.1	0.287994196590497	0.366340841478963	0.392064846416382	0.451774340309372	0.367302052785924	0.36587240584166
NM_001181143.3	0.942787086228034	1.09675583380763	0.694610778443114	0.699236098774205	0.77846975088968	1.0464504820333
NM_001181144.1	0.16993006993007	0.147070236709352	0.276658270361041	0.13670969877524	0.156367041198502	0.206015037593985
NM_001181145.1	0.273152081563297	0.407498463429625	0.396367023754075	0.384796978281398	0.32712215320911	0.296209639681797
NM_001181146.1	0.266638848320467	0.399346498082114	0.290777202072539	0.430913348946136	0.295974335092621	0.296374198717949
NM_001181148.3	0.384929112449019	0.448806602721392	0.435522151898734	0.414073550212164	0.468718768738757	0.385730036226177
NM_001181149.1	0.45276975377783	0.440216773411149	0.38163432729348	0.420743369811693	0.457878007034439	0.351246440446078
NM_001181150.1	0.316365166175852	0.350780532598714	0.478433316807139	0.393874261149919	0.30161662817552	0.379695885509839
NM_001181152.1	0.465573770491803	0.383627608346709	0.42833607907743	0.28625	0.307598039215686	0.539840637450199
NM_001181153.3	0.120772599985639	0.170733825445072	0.14410542902163	0.14031377899045	0.149700598802395	0.132949909717114
NM_001181155.3	0.539119635711329	0.572333139497319	0.607662835249042	0.644795263936852	0.594941176470588	0.613744756651152
NM_001181156.1	0.488020222743259	0.486997570174506	0.446416939111625	0.537264375901112	0.529978621580267	0.422601802552128
NM_001181157.3	0.267103762827822	0.234013230429989	0.229853975121687	0.224439584472389	0.235593674618065	0.316002310803004
NM_001181158.3	0.27748973860445	0.349639231992173	0.336104123373072	0.387107438016529	0.329932964150393	0.334100460276166
NM_001181159.1	0.320489664860526	0.542960088691796	0.416717386893893	0.489157726546451	0.362522851919561	0.327353493934734
NM_001181160.1	0.231123035645841	0.345715587967183	0.291212183576868	0.296855859534504	0.290470245526425	0.315089740748947
NM_001181161.3	0.411971830985915	0.452302631578947	0.495714285714286	0.412868632707775	0.404332129963899	0.674904942965779
NM_001181162.3	0.278273244781784	0.364049174880939	0.326815082230245	0.304499820724274	0.273216263249486	0.262419993904297
NM_001181163.1	0.561345109520975	0.651974283977817	0.503102257736709	0.664615216326871	0.597085558237071	0.439106075244259
NM_001181164.1	0.470147783251232	0.673984962406015	0.378700602813128	0.721691176470588	0.473406804024916	0.426607081471296
NM_001181165.3	0.266441821247892	0.389111891620672	0.384866275277234	0.302334863300738	0.358685868586859	0.388314606741573
NM_001181166.3	0.613602813476902	0.627048371174729	0.518413262285376	0.668487058961206	0.694439493851363	0.503092817425065
NM_001181167.1	0.389238244962127	0.48979045920642	0.467418133947672	0.43828910074723	0.462562181019446	0.426741393114492
NM_001181169.3	0.163596703829375	0.202705604466395	0.243884892086331	0.21877444589309	0.176912568306011	0.197336884154461
