Sample	Length	Plus_Count	Minus_Count	Plus_Ratio	Minus_Ratio
m_GR_un_07d_2	55	1433	1777	0.015	0.0186
m_GR_un_07d_2	56	1609	1760	0.0168	0.0184
m_GR_un_07d_2	57	1795	1771	0.0187	0.0185
m_GR_un_07d_2	58	1657	1907	0.0173	0.0199
m_GR_un_07d_2	59	1604	2031	0.0167	0.0212
m_GR_un_07d_2	60	1728	2061	0.018	0.0215
m_GR_un_07d_2	61	1836	2199	0.0192	0.023
m_GR_un_07d_2	62	1798	2303	0.0188	0.024
m_GR_un_07d_2	63	1942	2387	0.0203	0.0249
m_GR_un_07d_2	64	2027	2498	0.0212	0.0261
m_GR_un_07d_2	65	1968	2671	0.0205	0.0279
m_GR_un_07d_2	66	2197	2514	0.0229	0.0263
m_GR_un_07d_2	67	2331	2924	0.0243	0.0305
m_GR_un_07d_2	68	2265	2939	0.0237	0.0307
m_GR_un_07d_2	69	2431	3163	0.0254	0.033
m_GR_un_07d_2	70	2418	3358	0.0252	0.0351
m_GR_un_07d_2	71	2505	3350	0.0262	0.035
m_GR_un_07d_2	72	2690	2983	0.0281	0.0311
m_GR_un_07d_2	73	2848	3352	0.0297	0.035
m_GR_un_07d_2	74	2918	3687	0.0305	0.0385
m_GR_un_07d_2	75	3114	3492	0.0325	0.0365
m_GR_un_07d_2	76	3103	3827	0.0324	0.04
m_GR_un_07d_2	77	3077	3825	0.0321	0.0399
m_GR_un_07d_2	78	3242	4212	0.0339	0.044
m_GR_un_07d_2	79	3414	4271	0.0356	0.0446
m_GR_un_07d_2	80	3418	4139	0.0357	0.0432
m_GR_un_07d_2	81	3709	4502	0.0387	0.047
m_GR_un_07d_2	82	3716	4756	0.0388	0.0497
m_GR_un_07d_2	83	3833	5154	0.04	0.0538
m_GR_un_07d_2	84	3885	5208	0.0406	0.0544
m_GR_un_07d_2	85	4529	5457	0.0473	0.057
m_GR_un_07d_2	86	4343	5096	0.0453	0.0532
m_GR_un_07d_2	87	4491	5358	0.0469	0.0559
m_GR_un_07d_2	88	4909	5696	0.0513	0.0595
m_GR_un_07d_2	89	5127	5766	0.0535	0.0602
m_GR_un_07d_2	90	5278	6060	0.0551	0.0633
m_GR_un_07d_2	91	5497	6244	0.0574	0.0652
m_GR_un_07d_2	92	5330	6451	0.0557	0.0674
m_GR_un_07d_2	93	5694	6564	0.0595	0.0685
m_GR_un_07d_2	94	5713	7051	0.0597	0.0736
m_GR_un_07d_2	95	6145	7170	0.0642	0.0749
m_GR_un_07d_2	96	6477	7378	0.0676	0.077
m_GR_un_07d_2	97	6612	7580	0.069	0.0792
m_GR_un_07d_2	98	6651	7525	0.0694	0.0786
m_GR_un_07d_2	99	6862	8329	0.0717	0.087
m_GR_un_07d_2	100	7225	8193	0.0754	0.0856
m_GR_un_07d_2	101	7221	8935	0.0754	0.0933
m_GR_un_07d_2	102	7422	9101	0.0775	0.095
m_GR_un_07d_2	103	7909	9890	0.0826	0.1033
m_GR_un_07d_2	104	8041	9707	0.084	0.1014
m_GR_un_07d_2	105	8689	10069	0.0907	0.1051
m_GR_un_07d_2	106	8925	10320	0.0932	0.1078
m_GR_un_07d_2	107	9322	10908	0.0973	0.1139
m_GR_un_07d_2	108	9394	10852	0.0981	0.1133
m_GR_un_07d_2	109	10113	11203	0.1056	0.117
m_GR_un_07d_2	110	9910	11446	0.1035	0.1195
m_GR_un_07d_2	111	10083	10748	0.1053	0.1122
m_GR_un_07d_2	112	10412	9228	0.1087	0.0964
m_GR_un_07d_2	113	10694	7961	0.1117	0.0831
m_GR_un_07d_2	114	11099	7998	0.1159	0.0835
m_GR_un_07d_2	115	11442	7566	0.1195	0.079
m_GR_un_07d_2	116	12175	8163	0.1271	0.0852
m_GR_un_07d_2	117	12378	8498	0.1293	0.0887
m_GR_un_07d_2	118	13492	14512	0.1409	0.1515
m_GR_un_07d_2	119	13636	14947	0.1424	0.1561
m_GR_un_07d_2	120	14222	14699	0.1485	0.1535
m_GR_un_07d_2	121	14156	13849	0.1478	0.1446
m_GR_un_07d_2	122	14584	12609	0.1523	0.1317
m_GR_un_07d_2	123	14794	10991	0.1545	0.1148
m_GR_un_07d_2	124	15702	10687	0.164	0.1116
m_GR_un_07d_2	125	15756	10732	0.1645	0.1121
m_GR_un_07d_2	126	16397	10814	0.1712	0.1129
m_GR_un_07d_2	127	17194	11672	0.1795	0.1219
m_GR_un_07d_2	128	17552	17815	0.1833	0.186
m_GR_un_07d_2	129	18800	18880	0.1963	0.1971
m_GR_un_07d_2	130	19033	19028	0.1987	0.1987
m_GR_un_07d_2	131	19609	19246	0.2048	0.201
m_GR_un_07d_2	132	19730	18758	0.206	0.1959
m_GR_un_07d_2	133	20418	19450	0.2132	0.2031
m_GR_un_07d_2	134	21233	20260	0.2217	0.2116
m_GR_un_07d_2	135	21699	20725	0.2266	0.2164
m_GR_un_07d_2	136	22664	21566	0.2367	0.2252
m_GR_un_07d_2	137	21898	21602	0.2287	0.2256
m_GR_un_07d_2	138	23313	23336	0.2434	0.2437
m_GR_un_07d_2	139	24875	24647	0.2597	0.2574
m_GR_un_07d_2	140	25960	25914	0.2711	0.2706
m_GR_un_07d_2	141	25543	25521	0.2667	0.2665
m_GR_un_07d_2	142	25046	25080	0.2615	0.2619
m_GR_un_07d_2	143	27057	27192	0.2825	0.2839
m_GR_un_07d_2	144	34043	35630	0.3555	0.372
m_GR_un_07d_2	150	8681569	8673872	90.653	90.5726
m_GR_un_07d_3	20	83	83	0.0008	0.0008
m_GR_un_07d_3	21	77	55	0.0008	0.0005
m_GR_un_07d_3	22	77	113	0.0008	0.0011
m_GR_un_07d_3	23	124	187	0.0012	0.0018
m_GR_un_07d_3	24	149	310	0.0015	0.003
m_GR_un_07d_3	25	171	331	0.0017	0.0032
m_GR_un_07d_3	26	246	435	0.0024	0.0042
m_GR_un_07d_3	27	383	479	0.0037	0.0047
m_GR_un_07d_3	28	367	592	0.0036	0.0058
m_GR_un_07d_3	29	517	609	0.005	0.0059
m_GR_un_07d_3	30	643	757	0.0063	0.0074
m_GR_un_07d_3	31	749	836	0.0073	0.0081
m_GR_un_07d_3	32	851	1130	0.0083	0.011
m_GR_un_07d_3	33	876	973	0.0085	0.0095
m_GR_un_07d_3	34	986	1233	0.0096	0.012
m_GR_un_07d_3	35	916	1173	0.0089	0.0114
m_GR_un_07d_3	36	1082	1239	0.0105	0.0121
m_GR_un_07d_3	37	1198	1498	0.0117	0.0146
m_GR_un_07d_3	38	1286	1555	0.0125	0.0152
m_GR_un_07d_3	39	1200	1586	0.0117	0.0155
m_GR_un_07d_3	40	1424	1720	0.0139	0.0168
m_GR_un_07d_3	41	1434	1629	0.014	0.0159
m_GR_un_07d_3	42	1490	1594	0.0145	0.0155
m_GR_un_07d_3	43	1761	1651	0.0172	0.0161
m_GR_un_07d_3	44	1618	1838	0.0158	0.0179
m_GR_un_07d_3	45	1814	2104	0.0177	0.0205
m_GR_un_07d_3	46	1979	2166	0.0193	0.0211
m_GR_un_07d_3	47	1770	2274	0.0172	0.0222
m_GR_un_07d_3	48	2024	2432	0.0197	0.0237
m_GR_un_07d_3	49	1978	2443	0.0193	0.0238
m_GR_un_07d_3	50	2106	2468	0.0205	0.024
m_GR_un_07d_3	51	2145	2450	0.0209	0.0239
m_GR_un_07d_3	52	2158	2916	0.021	0.0284
m_GR_un_07d_3	53	2476	2777	0.0241	0.0271
m_GR_un_07d_3	54	2587	2898	0.0252	0.0282
m_GR_un_07d_3	55	2631	3005	0.0256	0.0293
m_GR_un_07d_3	56	2528	2869	0.0246	0.028
m_GR_un_07d_3	57	2655	3141	0.0259	0.0306
m_GR_un_07d_3	58	2785	3572	0.0271	0.0348
m_GR_un_07d_3	59	2815	3366	0.0274	0.0328
m_GR_un_07d_3	60	2984	3294	0.0291	0.0321
m_GR_un_07d_3	61	3050	3477	0.0297	0.0339
m_GR_un_07d_3	62	3255	3693	0.0317	0.036
m_GR_un_07d_3	63	3548	3770	0.0346	0.0367
m_GR_un_07d_3	64	3328	4005	0.0324	0.039
m_GR_un_07d_3	65	3736	4612	0.0364	0.0449
m_GR_un_07d_3	66	3578	4686	0.0349	0.0457
m_GR_un_07d_3	67	3647	4703	0.0355	0.0458
m_GR_un_07d_3	68	3900	4700	0.038	0.0458
m_GR_un_07d_3	69	4031	5275	0.0393	0.0514
m_GR_un_07d_3	70	4191	5732	0.0408	0.0558
m_GR_un_07d_3	71	4485	5155	0.0437	0.0502
m_GR_un_07d_3	72	4415	5477	0.043	0.0534
m_GR_un_07d_3	73	4746	5711	0.0462	0.0556
m_GR_un_07d_3	74	4990	6173	0.0486	0.0601
m_GR_un_07d_3	75	5203	6013	0.0507	0.0586
m_GR_un_07d_3	76	5165	5872	0.0503	0.0572
m_GR_un_07d_3	77	5561	6517	0.0542	0.0635
m_GR_un_07d_3	78	5717	6816	0.0557	0.0664
m_GR_un_07d_3	79	6004	7115	0.0585	0.0693
m_GR_un_07d_3	80	5995	6721	0.0584	0.0655
m_GR_un_07d_3	81	5945	7296	0.0579	0.0711
m_GR_un_07d_3	82	6069	7939	0.0591	0.0773
m_GR_un_07d_3	83	6702	7965	0.0653	0.0776
m_GR_un_07d_3	84	7143	7984	0.0696	0.0778
m_GR_un_07d_3	85	7027	8279	0.0685	0.0807
m_GR_un_07d_3	86	7745	8629	0.0755	0.0841
m_GR_un_07d_3	87	7440	8961	0.0725	0.0873
m_GR_un_07d_3	88	8225	9383	0.0801	0.0914
m_GR_un_07d_3	89	7966	9849	0.0776	0.096
m_GR_un_07d_3	90	8306	9645	0.0809	0.094
m_GR_un_07d_3	91	8523	9957	0.083	0.097
m_GR_un_07d_3	92	8814	10314	0.0859	0.1005
m_GR_un_07d_3	93	9314	10846	0.0907	0.1057
m_GR_un_07d_3	94	10044	11117	0.0979	0.1083
m_GR_un_07d_3	95	10129	11473	0.0987	0.1118
m_GR_un_07d_3	96	10190	11890	0.0993	0.1158
m_GR_un_07d_3	97	10392	12684	0.1012	0.1236
m_GR_un_07d_3	98	10704	12706	0.1043	0.1238
m_GR_un_07d_3	99	11452	13367	0.1116	0.1302
m_GR_un_07d_3	100	11401	14214	0.1111	0.1385
m_GR_un_07d_3	101	11637	14288	0.1134	0.1392
m_GR_un_07d_3	102	12669	14398	0.1234	0.1403
m_GR_un_07d_3	103	12581	15452	0.1226	0.1505
m_GR_un_07d_3	104	13584	15350	0.1323	0.1496
m_GR_un_07d_3	105	13942	16408	0.1358	0.1599
m_GR_un_07d_3	106	14243	16929	0.1388	0.1649
m_GR_un_07d_3	107	14848	17233	0.1447	0.1679
m_GR_un_07d_3	108	15615	17530	0.1521	0.1708
m_GR_un_07d_3	109	15647	17992	0.1524	0.1753
m_GR_un_07d_3	110	15985	17427	0.1557	0.1698
m_GR_un_07d_3	111	16646	16570	0.1622	0.1614
m_GR_un_07d_3	112	16602	14424	0.1618	0.1405
m_GR_un_07d_3	113	17149	13054	0.1671	0.1272
m_GR_un_07d_3	114	17729	11617	0.1727	0.1132
m_GR_un_07d_3	115	17936	12146	0.1747	0.1183
m_GR_un_07d_3	116	18305	12346	0.1783	0.1203
m_GR_un_07d_3	117	19386	13078	0.1889	0.1274
m_GR_un_07d_3	118	20983	21969	0.2044	0.214
m_GR_un_07d_3	119	20949	22663	0.2041	0.2208
m_GR_un_07d_3	120	22063	23427	0.215	0.2282
m_GR_un_07d_3	121	22358	21928	0.2178	0.2136
m_GR_un_07d_3	122	22516	19551	0.2194	0.1905
m_GR_un_07d_3	123	22892	17048	0.223	0.1661
m_GR_un_07d_3	124	24449	17121	0.2382	0.1668
m_GR_un_07d_3	125	24315	16309	0.2369	0.1589
m_GR_un_07d_3	126	25493	17173	0.2484	0.1673
m_GR_un_07d_3	127	25537	17358	0.2488	0.1691
m_GR_un_07d_3	128	28014	28430	0.2729	0.277
m_GR_un_07d_3	129	27954	28050	0.2724	0.2733
m_GR_un_07d_3	130	29877	29524	0.2911	0.2876
m_GR_un_07d_3	131	30114	29413	0.2934	0.2866
m_GR_un_07d_3	132	31283	30170	0.3048	0.2939
m_GR_un_07d_3	133	31120	29624	0.3032	0.2886
m_GR_un_07d_3	134	31972	30494	0.3115	0.2971
m_GR_un_07d_3	135	32925	31468	0.3208	0.3066
m_GR_un_07d_3	136	33185	31702	0.3233	0.3089
m_GR_un_07d_3	137	33654	33195	0.3279	0.3234
m_GR_un_07d_3	138	35806	35861	0.3489	0.3494
m_GR_un_07d_3	139	38488	38326	0.375	0.3734
m_GR_un_07d_3	140	38381	38166	0.3739	0.3718
m_GR_un_07d_3	141	38043	37852	0.3706	0.3688
m_GR_un_07d_3	142	38026	38123	0.3705	0.3714
m_GR_un_07d_3	143	40208	40401	0.3917	0.3936
m_GR_un_07d_3	144	46679	48529	0.4548	0.4728
m_GR_un_07d_3	150	8862934	8855322	86.3502	86.276
m_GR_in_10d_1	20	409	654	0.0041	0.0065
m_GR_in_10d_1	21	708	925	0.0071	0.0092
m_GR_in_10d_1	22	1012	1532	0.0101	0.0153
m_GR_in_10d_1	23	1201	1982	0.012	0.0198
m_GR_in_10d_1	24	1975	2641	0.0197	0.0264
m_GR_in_10d_1	25	2247	3478	0.0225	0.0348
m_GR_in_10d_1	26	2421	4284	0.0242	0.0428
m_GR_in_10d_1	27	3673	4823	0.0367	0.0482
m_GR_in_10d_1	28	4079	5237	0.0408	0.0523
m_GR_in_10d_1	29	5199	6253	0.052	0.0625
m_GR_in_10d_1	30	6188	6843	0.0618	0.0684
m_GR_in_10d_1	31	6957	8085	0.0695	0.0808
m_GR_in_10d_1	32	7663	9899	0.0766	0.0989
m_GR_in_10d_1	33	8462	9593	0.0846	0.0959
m_GR_in_10d_1	34	9135	10502	0.0913	0.1049
m_GR_in_10d_1	35	8946	11088	0.0894	0.1108
m_GR_in_10d_1	36	9473	11809	0.0947	0.118
m_GR_in_10d_1	37	10755	12097	0.1075	0.1209
m_GR_in_10d_1	38	10471	12826	0.1046	0.1282
m_GR_in_10d_1	39	11913	14526	0.119	0.1452
m_GR_in_10d_1	40	12814	14213	0.1281	0.142
m_GR_in_10d_1	41	12887	14152	0.1288	0.1414
m_GR_in_10d_1	42	13284	14792	0.1327	0.1478
m_GR_in_10d_1	43	14648	14710	0.1464	0.147
m_GR_in_10d_1	44	14727	15365	0.1472	0.1535
m_GR_in_10d_1	45	14775	15493	0.1476	0.1548
m_GR_in_10d_1	46	14168	15484	0.1416	0.1547
m_GR_in_10d_1	47	14170	15971	0.1416	0.1596
m_GR_in_10d_1	48	14877	16749	0.1487	0.1674
m_GR_in_10d_1	49	14944	16852	0.1493	0.1684
m_GR_in_10d_1	50	15278	16890	0.1527	0.1688
m_GR_in_10d_1	51	15927	18036	0.1592	0.1802
m_GR_in_10d_1	52	15843	18085	0.1583	0.1807
m_GR_in_10d_1	53	16319	17969	0.1631	0.1796
m_GR_in_10d_1	54	16556	17047	0.1654	0.1704
m_GR_in_10d_1	55	17383	18845	0.1737	0.1883
m_GR_in_10d_1	56	17588	18649	0.1758	0.1864
m_GR_in_10d_1	57	17458	18497	0.1745	0.1848
m_GR_in_10d_1	58	17567	18981	0.1755	0.1897
m_GR_in_10d_1	59	17584	19249	0.1757	0.1924
m_GR_in_10d_1	60	17587	19475	0.1757	0.1946
m_GR_in_10d_1	61	18484	19791	0.1847	0.1978
m_GR_in_10d_1	62	18439	20505	0.1843	0.2049
m_GR_in_10d_1	63	18945	20770	0.1893	0.2076
m_GR_in_10d_1	64	19118	20710	0.191	0.207
m_GR_in_10d_1	65	19715	20617	0.197	0.206
m_GR_in_10d_1	66	19252	21515	0.1924	0.215
m_GR_in_10d_1	67	20000	22165	0.1999	0.2215
m_GR_in_10d_1	68	20718	21925	0.207	0.2191
m_GR_in_10d_1	69	21023	22527	0.2101	0.2251
m_GR_in_10d_1	70	20550	22399	0.2054	0.2238
m_GR_in_10d_1	71	20352	22079	0.2034	0.2206
m_GR_in_10d_1	72	21104	22839	0.2109	0.2282
m_GR_in_10d_1	73	21020	22764	0.2101	0.2275
m_GR_in_10d_1	74	21791	23448	0.2178	0.2343
m_GR_in_10d_1	75	22205	23586	0.2219	0.2357
m_GR_in_10d_1	76	22574	24135	0.2256	0.2412
m_GR_in_10d_1	77	22517	23892	0.225	0.2388
m_GR_in_10d_1	78	22878	24585	0.2286	0.2457
m_GR_in_10d_1	79	21841	24360	0.2183	0.2434
m_GR_in_10d_1	80	23549	24661	0.2353	0.2464
m_GR_in_10d_1	81	23089	24731	0.2307	0.2471
m_GR_in_10d_1	82	23552	25272	0.2354	0.2525
m_GR_in_10d_1	83	24503	26391	0.2449	0.2637
m_GR_in_10d_1	84	24743	26715	0.2473	0.267
m_GR_in_10d_1	85	24092	28136	0.2408	0.2812
m_GR_in_10d_1	86	24946	27847	0.2493	0.2783
m_GR_in_10d_1	87	25113	27389	0.251	0.2737
m_GR_in_10d_1	88	25573	28445	0.2556	0.2843
m_GR_in_10d_1	89	25352	27226	0.2533	0.2721
m_GR_in_10d_1	90	27166	27778	0.2715	0.2776
m_GR_in_10d_1	91	26918	28672	0.269	0.2865
m_GR_in_10d_1	92	27023	28962	0.27	0.2894
m_GR_in_10d_1	93	27622	29773	0.276	0.2975
m_GR_in_10d_1	94	27664	29558	0.2765	0.2954
m_GR_in_10d_1	95	27736	29621	0.2772	0.296
m_GR_in_10d_1	96	27682	29444	0.2766	0.2942
m_GR_in_10d_1	97	28073	30003	0.2805	0.2998
m_GR_in_10d_1	98	28831	30430	0.2881	0.3041
m_GR_in_10d_1	99	29132	31372	0.2911	0.3135
m_GR_in_10d_1	100	29520	30715	0.295	0.3069
m_GR_in_10d_1	101	29949	33412	0.2993	0.3339
m_GR_in_10d_1	102	29655	31968	0.2963	0.3195
m_GR_in_10d_1	103	30212	32747	0.3019	0.3272
m_GR_in_10d_1	104	31075	33897	0.3105	0.3387
m_GR_in_10d_1	105	31548	32936	0.3153	0.3291
m_GR_in_10d_1	106	32184	34730	0.3216	0.3471
m_GR_in_10d_1	107	32116	34110	0.3209	0.3409
m_GR_in_10d_1	108	31991	34306	0.3197	0.3428
m_GR_in_10d_1	109	32482	34478	0.3246	0.3445
m_GR_in_10d_1	110	33382	34267	0.3336	0.3424
m_GR_in_10d_1	111	33000	31762	0.3298	0.3174
m_GR_in_10d_1	112	33471	28680	0.3345	0.2866
m_GR_in_10d_1	113	33374	24790	0.3335	0.2477
m_GR_in_10d_1	114	33952	23280	0.3393	0.2326
m_GR_in_10d_1	115	35020	24319	0.35	0.243
m_GR_in_10d_1	116	34963	23207	0.3494	0.2319
m_GR_in_10d_1	117	35919	24703	0.3589	0.2469
m_GR_in_10d_1	118	37748	39376	0.3772	0.3935
m_GR_in_10d_1	119	38782	40530	0.3876	0.405
m_GR_in_10d_1	120	38599	38393	0.3857	0.3837
m_GR_in_10d_1	121	37671	35666	0.3765	0.3564
m_GR_in_10d_1	122	38428	31269	0.384	0.3125
m_GR_in_10d_1	123	38849	27936	0.3882	0.2792
m_GR_in_10d_1	124	39213	25819	0.3919	0.258
m_GR_in_10d_1	125	39056	25470	0.3903	0.2545
m_GR_in_10d_1	126	38875	25820	0.3885	0.258
m_GR_in_10d_1	127	40170	26672	0.4014	0.2665
m_GR_in_10d_1	128	42350	42330	0.4232	0.423
m_GR_in_10d_1	129	43786	43593	0.4376	0.4356
m_GR_in_10d_1	130	42435	42155	0.4241	0.4213
m_GR_in_10d_1	131	44995	43853	0.4496	0.4382
m_GR_in_10d_1	132	44099	41628	0.4407	0.416
m_GR_in_10d_1	133	45922	42694	0.4589	0.4266
m_GR_in_10d_1	134	46499	43780	0.4647	0.4375
m_GR_in_10d_1	135	46966	44186	0.4693	0.4416
m_GR_in_10d_1	136	47865	44765	0.4783	0.4473
m_GR_in_10d_1	137	46097	45369	0.4607	0.4534
m_GR_in_10d_1	138	49834	49864	0.498	0.4983
m_GR_in_10d_1	139	48414	48322	0.4838	0.4829
m_GR_in_10d_1	140	51090	50804	0.5106	0.5077
m_GR_in_10d_1	141	49167	49234	0.4913	0.492
m_GR_in_10d_1	142	48909	48725	0.4888	0.4869
m_GR_in_10d_1	143	50258	50333	0.5022	0.503
m_GR_in_10d_1	144	56563	57635	0.5652	0.576
m_GR_in_10d_1	150	6876228	6870690	68.7153	68.66
m_GR_in_10d_2	20	101	98	0.0009	0.0009
m_GR_in_10d_2	21	132	164	0.0012	0.0015
m_GR_in_10d_2	22	197	194	0.0018	0.0018
m_GR_in_10d_2	23	278	323	0.0025	0.003
m_GR_in_10d_2	24	331	484	0.003	0.0044
m_GR_in_10d_2	25	388	523	0.0036	0.0048
m_GR_in_10d_2	26	465	629	0.0043	0.0058
m_GR_in_10d_2	27	509	621	0.0047	0.0057
m_GR_in_10d_2	28	743	870	0.0068	0.008
m_GR_in_10d_2	29	768	995	0.007	0.0091
m_GR_in_10d_2	30	918	1104	0.0084	0.0101
m_GR_in_10d_2	31	1214	1186	0.0111	0.0109
m_GR_in_10d_2	32	1158	1236	0.0106	0.0113
m_GR_in_10d_2	33	1241	1427	0.0114	0.0131
m_GR_in_10d_2	34	1280	1540	0.0117	0.0141
m_GR_in_10d_2	35	1385	1836	0.0127	0.0168
m_GR_in_10d_2	36	1381	1740	0.0127	0.0159
m_GR_in_10d_2	37	1917	1819	0.0176	0.0167
m_GR_in_10d_2	38	1572	2013	0.0144	0.0184
m_GR_in_10d_2	39	1561	1855	0.0143	0.017
m_GR_in_10d_2	40	1755	2003	0.0161	0.0184
m_GR_in_10d_2	41	1853	2241	0.017	0.0205
m_GR_in_10d_2	42	2328	2434	0.0213	0.0223
m_GR_in_10d_2	43	2185	2222	0.02	0.0204
m_GR_in_10d_2	44	2133	2216	0.0195	0.0203
m_GR_in_10d_2	45	2299	2592	0.0211	0.0238
m_GR_in_10d_2	46	2300	2443	0.0211	0.0224
m_GR_in_10d_2	47	2590	2734	0.0237	0.0251
m_GR_in_10d_2	48	2389	2940	0.0219	0.0269
m_GR_in_10d_2	49	2431	2752	0.0223	0.0252
m_GR_in_10d_2	50	2677	2902	0.0245	0.0266
m_GR_in_10d_2	51	2715	2895	0.0249	0.0265
m_GR_in_10d_2	52	2678	3007	0.0245	0.0276
m_GR_in_10d_2	53	2858	2943	0.0262	0.027
m_GR_in_10d_2	54	3202	3065	0.0293	0.0281
m_GR_in_10d_2	55	2976	3079	0.0273	0.0282
m_GR_in_10d_2	56	2767	3371	0.0254	0.0309
m_GR_in_10d_2	57	2968	3170	0.0272	0.0291
m_GR_in_10d_2	58	3069	3414	0.0281	0.0313
m_GR_in_10d_2	59	2976	3531	0.0273	0.0324
m_GR_in_10d_2	60	3226	3654	0.0296	0.0335
m_GR_in_10d_2	61	3371	3875	0.0309	0.0355
m_GR_in_10d_2	62	3105	3956	0.0285	0.0363
m_GR_in_10d_2	63	3622	3847	0.0332	0.0353
m_GR_in_10d_2	64	3632	4255	0.0333	0.039
m_GR_in_10d_2	65	3744	4376	0.0343	0.0401
m_GR_in_10d_2	66	4139	4537	0.0379	0.0416
m_GR_in_10d_2	67	4012	5059	0.0368	0.0464
m_GR_in_10d_2	68	4390	4873	0.0402	0.0447
m_GR_in_10d_2	69	4100	4797	0.0376	0.044
m_GR_in_10d_2	70	4194	5431	0.0384	0.0498
m_GR_in_10d_2	71	4654	5330	0.0427	0.0489
m_GR_in_10d_2	72	4474	5157	0.041	0.0473
m_GR_in_10d_2	73	5103	5416	0.0468	0.0496
m_GR_in_10d_2	74	4922	5715	0.0451	0.0524
m_GR_in_10d_2	75	4898	5830	0.0449	0.0534
m_GR_in_10d_2	76	5380	5870	0.0493	0.0538
m_GR_in_10d_2	77	5545	5883	0.0508	0.0539
m_GR_in_10d_2	78	5257	6042	0.0482	0.0554
m_GR_in_10d_2	79	5887	6795	0.054	0.0623
m_GR_in_10d_2	80	5888	6293	0.054	0.0577
m_GR_in_10d_2	81	5449	6707	0.0499	0.0615
m_GR_in_10d_2	82	6302	6722	0.0578	0.0616
m_GR_in_10d_2	83	6666	7063	0.0611	0.0647
m_GR_in_10d_2	84	6376	6978	0.0584	0.064
m_GR_in_10d_2	85	6715	8319	0.0615	0.0762
m_GR_in_10d_2	86	7129	8233	0.0653	0.0755
m_GR_in_10d_2	87	7133	8232	0.0654	0.0754
m_GR_in_10d_2	88	7216	7726	0.0661	0.0708
m_GR_in_10d_2	89	7374	8921	0.0676	0.0818
m_GR_in_10d_2	90	7856	8707	0.072	0.0798
m_GR_in_10d_2	91	7979	8982	0.0731	0.0823
m_GR_in_10d_2	92	8422	9399	0.0772	0.0861
m_GR_in_10d_2	93	8493	10196	0.0778	0.0934
m_GR_in_10d_2	94	8623	10165	0.079	0.0932
m_GR_in_10d_2	95	9045	10344	0.0829	0.0948
m_GR_in_10d_2	96	9113	10414	0.0835	0.0954
m_GR_in_10d_2	97	9415	10851	0.0863	0.0995
m_GR_in_10d_2	98	9832	10967	0.0901	0.1005
m_GR_in_10d_2	99	10394	11085	0.0953	0.1016
m_GR_in_10d_2	100	10271	11279	0.0941	0.1034
m_GR_in_10d_2	101	10820	12113	0.0992	0.111
m_GR_in_10d_2	102	11390	12232	0.1044	0.1121
m_GR_in_10d_2	103	11580	12941	0.1061	0.1186
m_GR_in_10d_2	104	11611	13583	0.1064	0.1245
m_GR_in_10d_2	105	11701	13191	0.1072	0.1209
m_GR_in_10d_2	106	12201	13959	0.1118	0.1279
m_GR_in_10d_2	107	12838	14040	0.1177	0.1287
m_GR_in_10d_2	108	12980	14622	0.119	0.134
m_GR_in_10d_2	109	13773	14604	0.1262	0.1338
m_GR_in_10d_2	110	13374	15213	0.1226	0.1394
m_GR_in_10d_2	111	13765	13759	0.1262	0.1261
m_GR_in_10d_2	112	13857	12556	0.127	0.1151
m_GR_in_10d_2	113	13510	11582	0.1238	0.1062
m_GR_in_10d_2	114	14515	10417	0.133	0.0955
m_GR_in_10d_2	115	14383	11676	0.1318	0.107
m_GR_in_10d_2	116	15116	11518	0.1385	0.1056
m_GR_in_10d_2	117	16034	12123	0.147	0.1111
m_GR_in_10d_2	118	17562	18807	0.161	0.1724
m_GR_in_10d_2	119	17152	18954	0.1572	0.1737
m_GR_in_10d_2	120	18347	19374	0.1682	0.1776
m_GR_in_10d_2	121	18248	17786	0.1672	0.163
m_GR_in_10d_2	122	18294	15969	0.1677	0.1464
m_GR_in_10d_2	123	18787	14336	0.1722	0.1314
m_GR_in_10d_2	124	19750	13886	0.181	0.1273
m_GR_in_10d_2	125	19804	14369	0.1815	0.1317
m_GR_in_10d_2	126	21186	15075	0.1942	0.1382
m_GR_in_10d_2	127	21389	15248	0.196	0.1398
m_GR_in_10d_2	128	22379	22716	0.2051	0.2082
m_GR_in_10d_2	129	24485	24997	0.2244	0.2291
m_GR_in_10d_2	130	24382	24256	0.2235	0.2223
m_GR_in_10d_2	131	25187	24594	0.2308	0.2254
m_GR_in_10d_2	132	26116	24923	0.2394	0.2284
m_GR_in_10d_2	133	25985	24884	0.2382	0.2281
m_GR_in_10d_2	134	26404	24991	0.242	0.229
m_GR_in_10d_2	135	29053	27303	0.2663	0.2502
m_GR_in_10d_2	136	28763	27333	0.2636	0.2505
m_GR_in_10d_2	137	28072	27819	0.2573	0.255
m_GR_in_10d_2	138	29976	29949	0.2747	0.2745
m_GR_in_10d_2	139	32111	32160	0.2943	0.2948
m_GR_in_10d_2	140	33771	33335	0.3095	0.3055
m_GR_in_10d_2	141	33215	33361	0.3044	0.3058
m_GR_in_10d_2	142	32677	32651	0.2995	0.2993
m_GR_in_10d_2	143	35502	35502	0.3254	0.3254
m_GR_in_10d_2	144	41943	43426	0.3844	0.398
m_GR_in_10d_2	150	9674817	9667814	88.6716	88.6074
m_GR_in_10d_3	20	303	436	0.001	0.0014
